timestamp,temperature,humidity,container_code,pallet_position,product_description
2025-07-17 21:00:00,-18.92,60.02,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-17 22:00:00,-18.39,58.52,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-17 23:00:00,-18.26,59.29,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-18 00:00:00,-18.43,58.65,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-18 01:00:00,-18.43,59.58,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-18 02:00:00,-18.29,57.91,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-18 03:00:00,-18.63,56.73,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-18 04:00:00,-18.91,60.84,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-18 05:00:00,-17.57,62.38,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-18 06:00:00,-18.42,57.48,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-18 07:00:00,-17.5,66.3,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-18 08:00:00,-17.78,62.03,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-18 09:00:00,-18.03,64.59,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-18 10:00:00,-17.62,66.54,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-18 11:00:00,-17.98,61.41,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-18 12:00:00,-17.09,65.45,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-18 13:00:00,-18.16,69.41,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-18 14:00:00,-17.42,68.62,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-18 15:00:00,-17.35,62.33,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-18 16:00:00,-17.78,63.31,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-18 17:00:00,-16.94,67.93,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-18 18:00:00,-17.06,65.31,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-18 19:00:00,-18.24,56.72,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-18 20:00:00,-18.34,59.7,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-18 21:00:00,-18.52,60.49,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-18 22:00:00,-18.5,62.23,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-18 23:00:00,-16.94,62.19,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-19 00:00:00,-19.26,60.51,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-19 01:00:00,-18.82,58.2,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-19 02:00:00,-18.78,60.29,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-19 03:00:00,-18.43,58.23,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-19 04:00:00,-18.8,60.62,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-19 05:00:00,-18.57,59.76,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-19 06:00:00,-18.94,60.11,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-19 07:00:00,-17.09,69.08,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-19 08:00:00,-17.32,69.2,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-19 09:00:00,-17.37,63.51,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-19 10:00:00,-17.03,61.81,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-19 11:00:00,-13.83,66.02,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-19 12:00:00,-17.01,58.06,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-19 13:00:00,-17.26,65.51,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-19 14:00:00,-17.78,65.77,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-19 15:00:00,-18.04,66.26,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-19 16:00:00,-16.77,64.84,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-19 17:00:00,-17.09,68.73,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-19 18:00:00,-17.8,58.86,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-19 19:00:00,-18.78,58.53,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-19 20:00:00,-18.98,59.3,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-19 21:00:00,-18.63,60.63,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-19 22:00:00,-19.33,58.04,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-19 23:00:00,-18.54,57.49,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-20 00:00:00,-19.22,58.31,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-20 01:00:00,-19.1,58.32,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-20 02:00:00,-18.89,58.74,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-20 03:00:00,-18.7,57.77,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-20 04:00:00,-18.94,56.92,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-20 05:00:00,-18.9,59.32,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-20 06:00:00,-18.74,60.53,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-20 07:00:00,-17.52,63.74,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-20 08:00:00,-17.65,64.27,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-20 09:00:00,-17.87,65.53,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-20 10:00:00,-17.6,71.65,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-20 11:00:00,-17.46,59.72,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-20 12:00:00,-16.59,60.8,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-20 13:00:00,-17.59,67.23,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-20 14:00:00,-16.67,62.42,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-20 15:00:00,-18.43,67.48,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-20 16:00:00,-17.45,62.56,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-20 17:00:00,-17.55,59.3,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-20 18:00:00,-17.96,67.49,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-20 19:00:00,-18.5,59.58,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-20 20:00:00,-18.47,58.98,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-20 21:00:00,-18.59,58.15,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-20 22:00:00,-18.78,60.88,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-20 23:00:00,-18.72,61.81,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-21 00:00:00,-18.52,58.55,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-21 01:00:00,-18.58,58.17,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-21 02:00:00,-18.44,58.86,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-21 03:00:00,-18.62,59.46,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-21 04:00:00,-18.42,59.15,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-21 05:00:00,-18.19,60.56,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-21 06:00:00,-18.08,62.9,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-21 07:00:00,-17.64,68.6,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-21 08:00:00,-16.88,63.98,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-21 09:00:00,-17.31,66.73,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-21 10:00:00,-16.77,62.0,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-21 11:00:00,-16.45,68.58,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-21 12:00:00,-18.49,67.57,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-21 13:00:00,-18.5,59.31,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-21 14:00:00,-14.11,69.27,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-21 15:00:00,-17.71,68.88,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-21 16:00:00,-17.54,62.18,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-21 17:00:00,-16.72,71.32,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-21 18:00:00,-17.19,65.72,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-21 19:00:00,-18.95,59.91,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-21 20:00:00,-18.85,59.35,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-21 21:00:00,-18.49,56.02,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-21 22:00:00,-18.18,57.63,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-21 23:00:00,-18.64,58.68,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-22 00:00:00,-18.77,58.57,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-22 01:00:00,-19.35,58.46,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-22 02:00:00,-18.07,59.05,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-22 03:00:00,-18.05,59.1,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-22 04:00:00,-18.61,57.5,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-22 05:00:00,-18.61,58.83,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-22 06:00:00,-18.31,59.41,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-22 07:00:00,-15.27,71.25,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-22 08:00:00,-18.43,65.61,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-22 09:00:00,-17.2,63.69,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-22 10:00:00,-17.33,58.76,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-22 11:00:00,-18.07,69.42,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-22 12:00:00,-16.55,62.41,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-22 13:00:00,-17.35,70.71,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-22 14:00:00,-14.21,65.35,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-22 15:00:00,-14.54,68.17,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-22 16:00:00,-18.29,66.47,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-22 17:00:00,-16.91,64.22,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-22 18:00:00,-16.58,64.59,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-22 19:00:00,-19.02,59.43,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-22 20:00:00,-18.82,57.91,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-22 21:00:00,-18.89,59.39,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-22 22:00:00,-18.41,56.45,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-22 23:00:00,-19.04,58.88,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-23 00:00:00,-18.49,58.45,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-23 01:00:00,-19.06,59.43,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-23 02:00:00,-18.66,57.93,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-23 03:00:00,-18.51,58.66,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-23 04:00:00,-18.3,57.53,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-23 05:00:00,-18.54,58.79,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-23 06:00:00,-18.42,65.34,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-23 07:00:00,-17.09,59.18,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-23 08:00:00,-17.91,61.52,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-23 09:00:00,-17.86,64.31,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-23 10:00:00,-17.3,65.34,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-23 11:00:00,-18.2,61.0,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-23 12:00:00,-17.8,55.91,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-23 13:00:00,-17.91,68.4,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-23 14:00:00,-17.36,64.15,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-23 15:00:00,-16.82,63.49,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-23 16:00:00,-17.35,70.27,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-23 17:00:00,-17.26,66.15,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-23 18:00:00,-16.3,66.61,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-23 19:00:00,-17.92,57.53,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-23 20:00:00,-18.59,59.12,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-23 21:00:00,-18.64,59.43,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-23 22:00:00,-19.01,59.58,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-23 23:00:00,-18.6,59.09,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-24 00:00:00,-18.44,59.27,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-24 01:00:00,-18.79,60.36,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-24 02:00:00,-18.01,63.34,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-24 03:00:00,-18.55,59.16,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-24 04:00:00,-18.41,61.04,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-24 05:00:00,-18.31,58.77,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-24 06:00:00,-18.8,58.7,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-24 07:00:00,-16.84,72.85,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-24 08:00:00,-18.21,73.11,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-24 09:00:00,-18.53,68.41,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-24 10:00:00,-16.95,72.99,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-24 11:00:00,-17.2,68.06,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-24 12:00:00,-17.8,70.63,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-24 13:00:00,-16.99,71.29,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-24 14:00:00,-17.53,70.14,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-24 15:00:00,-18.37,62.8,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-24 16:00:00,-17.18,71.16,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-24 17:00:00,-17.0,69.72,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-24 18:00:00,-16.4,64.6,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-24 19:00:00,-19.07,57.18,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-24 20:00:00,-18.82,59.6,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-24 21:00:00,-18.36,57.59,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-24 22:00:00,-18.4,59.99,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-24 23:00:00,-18.87,58.74,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-25 00:00:00,-18.97,58.6,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-25 01:00:00,-18.97,58.86,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-25 02:00:00,-18.04,58.61,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-25 03:00:00,-18.93,59.32,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-25 04:00:00,-18.28,60.68,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-25 05:00:00,-18.61,56.33,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-25 06:00:00,-19.03,58.86,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-25 07:00:00,-17.22,65.91,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-25 08:00:00,-17.35,73.45,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-25 09:00:00,-17.64,69.36,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-25 10:00:00,-17.71,67.75,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-25 11:00:00,-17.27,63.4,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-25 12:00:00,-17.67,67.61,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-25 13:00:00,-18.65,71.87,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-25 14:00:00,-18.27,69.08,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-25 15:00:00,-17.25,71.87,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-25 16:00:00,-19.26,68.6,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-25 17:00:00,-16.94,69.09,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-25 18:00:00,-17.73,60.42,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-25 19:00:00,-18.44,58.25,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-25 20:00:00,-18.89,60.36,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-25 21:00:00,-18.34,58.93,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-25 22:00:00,-18.12,57.34,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-25 23:00:00,-18.33,56.54,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-26 00:00:00,-17.33,63.29,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-26 01:00:00,-19.03,58.89,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-26 02:00:00,-18.91,59.07,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-26 03:00:00,-18.99,58.29,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-26 04:00:00,-19.01,57.6,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-26 05:00:00,-18.58,56.81,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-26 06:00:00,-18.57,58.14,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-26 07:00:00,-17.13,63.39,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-26 08:00:00,-17.51,68.81,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-26 09:00:00,-18.12,60.5,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-26 10:00:00,-17.73,62.4,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-26 11:00:00,-17.74,64.94,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-26 12:00:00,-16.05,72.1,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-26 13:00:00,-16.82,64.35,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-26 14:00:00,-17.66,65.97,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-26 15:00:00,-16.92,60.76,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-26 16:00:00,-17.72,66.67,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-26 17:00:00,-18.12,70.66,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-26 18:00:00,-17.35,65.68,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-26 19:00:00,-17.94,58.2,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-26 20:00:00,-18.62,56.5,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-26 21:00:00,-18.55,59.83,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-26 22:00:00,-18.53,58.75,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-26 23:00:00,-18.52,60.26,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-27 00:00:00,-18.7,60.67,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-27 01:00:00,-18.3,59.52,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-27 02:00:00,-18.57,59.63,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-27 03:00:00,-18.58,57.01,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-27 04:00:00,-18.0,59.14,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-27 05:00:00,-18.5,58.77,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-27 06:00:00,-18.76,57.27,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-27 07:00:00,-18.75,68.88,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-27 08:00:00,-18.51,63.95,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-27 09:00:00,-17.5,67.99,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-27 10:00:00,-17.72,72.4,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-27 11:00:00,-18.32,69.1,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-27 12:00:00,-17.47,67.44,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-27 13:00:00,-18.39,64.91,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-27 14:00:00,-17.68,72.97,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-27 15:00:00,-17.35,64.1,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-27 16:00:00,-17.46,57.22,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
